file	percent	reads	taxon_id	taxon_name
ERR505085_1qc.fastq.out	0.000002	1	1629709	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseovarius;Roseovarius sp. BRH_c41;
ERR505085_1qc.fastq.out	0.000002	1	1633223	NA;Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Gordoniaceae;Gordonia;Gordonia sp. LAM0048;
ERR505085_1qc.fastq.out	0.000002	1	1633874	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acetobacter;Acetobacter sp. SLV-7;
ERR505085_1qc.fastq.out	0.000002	1	1634517	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Citromicrobium;Citromicrobium sp. WPS32;
ERR505085_1qc.fastq.out	0.000002	1	1636425	NA;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia sp. MSMB1589WGS;
ERR505085_1qc.fastq.out	0.000002	1	1637487	NA;Bacteria;NA;NA;NA;NA;NA;uncultured bacterium Csd4;
ERR505085_1qc.fastq.out	0.000002	1	1637844	NA;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia sp. RF2-non_BP3;
ERR505085_1qc.fastq.out	0.000002	1	1637871	NA;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia sp. MSMB1072;
ERR505085_1qc.fastq.out	0.000002	1	1638165	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Aurantimonadaceae;Aureimonas;Aureimonas sp. N4;
ERR505085_1qc.fastq.out	0.000002	1	1638981	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Demequinaceae;Lysinimicrobium;Lysinimicrobium flavum;
ERR505085_1qc.fastq.out	0.000002	1	1638989	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Demequinaceae;Lysinimicrobium;Lysinimicrobium subtropicum;
ERR505085_1qc.fastq.out	0.000002	1	1641381	NA;Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;Thermococcus;Thermococcus sp. 40_45;
ERR505085_1qc.fastq.out	0.000002	1	1641382	NA;Archaea;Euryarchaeota;Methanomicrobia;Methanomicrobiales;Methanocalculaceae;Methanocalculus;Methanocalculus sp. 52_23;
ERR505085_1qc.fastq.out	0.000002	1	1642949	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Ag1;
ERR505085_1qc.fastq.out	0.000002	1	1646498	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter sp. TTH0-4;
ERR505085_1qc.fastq.out	0.000002	1	1646532	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter sp. Ag2;
ERR505085_1qc.fastq.out	0.000002	1	1648182	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces yangpuensis;
ERR505085_1qc.fastq.out	0.000002	1	1649184	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces sp. CFMR 7;
ERR505085_1qc.fastq.out	0.000002	1	1650354	NA;Archaea;Crenarchaeota;Thermoprotei;Thermoproteales;Thermoproteaceae;Caldivirga;Caldivirga sp. MU80;
ERR505085_1qc.fastq.out	0.000002	1	1655576	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;NA;Microbacteriaceae bacterium BACL28 MAG-120531-bin53;
ERR505085_1qc.fastq.out	0.000002	1	1655588	NA;Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;NA;Cryomorphaceae bacterium BACL11 MAG-121015-bin20;
ERR505085_1qc.fastq.out	0.000002	1	1655608	NA;Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;NA;NA;Methylophilales bacterium BACL14 MAG-120910-bin43;
ERR505085_1qc.fastq.out	0.000002	1	1659197	NA;Bacteria;Candidatus Parcubacteria;NA;NA;NA;NA;Parcubacteria bacterium C7867-003;
ERR505085_1qc.fastq.out	0.000002	1	1659199	NA;Bacteria;Candidatus Parcubacteria;NA;NA;NA;NA;Parcubacteria bacterium C7867-005;
ERR505085_1qc.fastq.out	0.000002	1	1659202	NA;Bacteria;Candidatus Parcubacteria;NA;NA;NA;NA;Parcubacteria bacterium C7867-008;
ERR505085_1qc.fastq.out	0.000002	1	1660070	NA;Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter sp. RM18020;
ERR505085_1qc.fastq.out	0.000002	1	1660090	NA;Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;Bdellovibrio sp. SCN 50-8;
ERR505085_1qc.fastq.out	0.000002	1	1660098	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter;Erythrobacter sp. SCN 68-10;
ERR505085_1qc.fastq.out	0.000002	1	1660102	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium;Hyphomicrobium sp. SCN 65-11;
ERR505085_1qc.fastq.out	0.000002	1	1660108	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium sp. SCN 65-12;
ERR505085_1qc.fastq.out	0.000002	1	1660110	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. SCN 67-24;
ERR505085_1qc.fastq.out	0.000002	1	1660132	NA;Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;Pseudonocardia sp. SCN 73-27;
ERR505085_1qc.fastq.out	0.000002	1	1660141	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. SCN 67-18;
ERR505085_1qc.fastq.out	0.000002	1	1660155	NA;Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Paludibacter;Paludibacter sp. SCN 50-10;
ERR505085_1qc.fastq.out	0.000002	1	1660166	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;NA;NA;Rhodospirillales bacterium SCN 65-16;
ERR505085_1qc.fastq.out	0.000002	1	1660252	NA;Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira;Nitrospira sp. SCN 59-13;
ERR505085_1qc.fastq.out	0.000002	1	1661049	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. NBRC 111134;
ERR505085_1qc.fastq.out	0.000002	1	1661387	NA;Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Micromonospora;Micromonospora sp. RV43;
ERR505085_1qc.fastq.out	0.000002	1	1661582	NA;Bacteria;Armatimonadetes;NA;NA;NA;NA;Armatimonadetes bacterium GXS;
ERR505085_1qc.fastq.out	0.000002	1	1661745	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;Haemophilus sp. C1;
ERR505085_1qc.fastq.out	0.000002	1	1663557	NA;Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus sp. MB371;
ERR505085_1qc.fastq.out	0.000002	1	1663558	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas sp. MB339;
ERR505085_1qc.fastq.out	0.000002	1	1665161	NA;Bacteria;NA;NA;NA;NA;NA;uncultured bacterium Rifle_16ft_4_minimus_4564;
ERR505085_1qc.fastq.out	0.000002	1	1666906	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas sp. HL-93;
ERR505085_1qc.fastq.out	0.000002	1	1666912	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseibaca;Roseibaca calidilacus;
ERR505085_1qc.fastq.out	0.000002	1	1666914	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA;Rhodobacteraceae bacterium HLUCCO07;
ERR505085_1qc.fastq.out	0.000002	1	1666917	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA;Rhodobacteraceae bacterium HLUCCO18;
ERR505085_1qc.fastq.out	0.000002	1	1671721	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;Marinobacter sp. CP1;
ERR505085_1qc.fastq.out	0.000002	1	1672219	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas;Cellulomonas sp. A375-1;
ERR505085_1qc.fastq.out	0.000002	1	1675902	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter sp. VT 511;
ERR505085_1qc.fastq.out	0.000002	1	1676590	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter sp. ZBG10;
ERR505085_1qc.fastq.out	0.000002	1	1678012	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces sp. MUSC 1;
ERR505085_1qc.fastq.out	0.000002	1	1678637	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces caatingaensis;
ERR505085_1qc.fastq.out	0.000002	1	1678678	NA;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia sp. HB1;
ERR505085_1qc.fastq.out	0.000002	1	1680159	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium sp. NAS80.1;
ERR505085_1qc.fastq.out	0.000002	1	1684312	NA;Bacteria;Firmicutes;Bacilli;Bacillales;NA;Exiguobacterium;Exiguobacterium sp. BMC-KP;
ERR505085_1qc.fastq.out	0.000002	1	1685125	NA;Archaea;Candidatus Bathyarchaeota;NA;NA;NA;NA;miscellaneous Crenarchaeota group-1 archaeon SG8-32-3;
ERR505085_1qc.fastq.out	0.000002	1	1685133	NA;Archaea;Candidatus Bathyarchaeota;NA;NA;NA;NA;miscellaneous Crenarchaeota group archaeon SMTZ1-55;
ERR505085_1qc.fastq.out	0.000002	1	1685379	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Ruegeria;Ruegeria sp. ZGT118;
ERR505085_1qc.fastq.out	0.000002	1	1686286	NA;Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium phoceense;
ERR505085_1qc.fastq.out	0.000002	1	1689268	NA;Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces urinae;
ERR505085_1qc.fastq.out	0.000002	1	1690037	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas sp. '520P1 No. 423';
ERR505085_1qc.fastq.out	0.000002	1	1690246	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. RIT-PI-o;
ERR505085_1qc.fastq.out	0.000002	1	1690248	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter sp. LS16;
ERR505085_1qc.fastq.out	0.000002	1	1691891	NA;Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Nonomuraea;Nonomuraea sp. NBRC 110462;
ERR505085_1qc.fastq.out	0.000002	1	1696072	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium sp. CGR1;
ERR505085_1qc.fastq.out	0.000002	1	1696093	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter sp. CtB7.12;
ERR505085_1qc.fastq.out	0.000002	1	1698261	NA;Archaea;Euryarchaeota;NA;NA;NA;NA;candidate divison MSBL1 archaeon SCGC-AAA259D14;
ERR505085_1qc.fastq.out	0.000002	1	1698262	NA;Archaea;Euryarchaeota;NA;NA;NA;NA;candidate divison MSBL1 archaeon SCGC-AAA259D18;
ERR505085_1qc.fastq.out	0.000002	1	1698267	NA;Archaea;Euryarchaeota;NA;NA;NA;NA;candidate divison MSBL1 archaeon SCGC-AAA259I09;
ERR505085_1qc.fastq.out	0.000002	1	1698269	NA;Archaea;Euryarchaeota;NA;NA;NA;NA;candidate divison MSBL1 archaeon SCGC-AAA259J03;
ERR505085_1qc.fastq.out	0.000002	1	1698273	NA;Archaea;Euryarchaeota;NA;NA;NA;NA;candidate divison MSBL1 archaeon SCGC-AAA261D19;
ERR505085_1qc.fastq.out	0.000002	1	1698274	NA;Archaea;Euryarchaeota;NA;NA;NA;NA;candidate divison MSBL1 archaeon SCGC-AAA261F17;
ERR505085_1qc.fastq.out	0.000002	1	1698282	NA;Archaea;Euryarchaeota;NA;NA;NA;NA;candidate divison MSBL1 archaeon SCGC-AAA382F02;
ERR505085_1qc.fastq.out	0.000002	1	1698284	NA;Archaea;Euryarchaeota;NA;NA;NA;NA;candidate divison MSBL1 archaeon SCGC-AAA382M17;
ERR505085_1qc.fastq.out	0.000002	1	1699310	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. P1.8;
ERR505085_1qc.fastq.out	0.000002	1	1699311	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. P1.31;
ERR505085_1qc.fastq.out	0.000002	1	1699620	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. RIT-PI-r;
ERR505085_1qc.fastq.out	0.000002	1	1701327	NA;Bacteria;NA;NA;NA;NA;NA;uncultured bacterium 5H7;
ERR505085_1qc.fastq.out	0.000002	1	1701371	NA;Bacteria;NA;NA;NA;NA;NA;uncultured bacterium 4L05;
ERR505085_1qc.fastq.out	0.000002	1	1703922	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces sp. CB02414;
ERR505085_1qc.fastq.out	0.000002	1	1703926	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces sp. MJM1172;
ERR505085_1qc.fastq.out	0.000002	1	1703928	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces sp. CB00072;
ERR505085_1qc.fastq.out	0.000002	1	1703929	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces sp. CB01249;
ERR505085_1qc.fastq.out	0.000002	1	1703930	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Kitasatospora;Kitasatospora sp. CB01950;
ERR505085_1qc.fastq.out	0.000002	1	1703935	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces sp. CB02366;
ERR505085_1qc.fastq.out	0.000002	1	1703937	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces sp. CB03234;
ERR505085_1qc.fastq.out	0.000002	1	1703938	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces sp. CB02009;
ERR505085_1qc.fastq.out	0.000002	1	1703940	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces sp. CB02261;
ERR505085_1qc.fastq.out	0.000002	1	1703943	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces sp. CB01883;
ERR505085_1qc.fastq.out	0.000002	1	1703944	NA;Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;Streptomycetaceae;Streptomyces;Streptomyces sp. CB02400;
ERR505085_1qc.fastq.out	0.000002	1	1704590	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium;Brachybacterium sp. SW0106-09;
ERR505085_1qc.fastq.out	0.000002	1	1710886	NA;Bacteria;Cyanobacteria;NA;Nostocales;Nostocaceae;Anabaena;Anabaena sp. MDT14b;
ERR505085_1qc.fastq.out	0.000002	1	1710891	NA;Bacteria;Cyanobacteria;NA;Nostocales;Nostocaceae;Anabaena;Anabaena sp. AL09;
ERR505085_1qc.fastq.out	0.000002	1	1715007	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;Rothia sp. HMSC071B01;
ERR505085_1qc.fastq.out	0.000002	1	1715011	NA;Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus sp. HMSC074C12;
ERR505085_1qc.fastq.out	0.000002	1	1715034	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;Rothia sp. HMSC071F11;
ERR505085_1qc.fastq.out	0.000002	1	1715072	NA;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus sp. HMSC035C10;
ERR505085_1qc.fastq.out	0.000002	1	1715073	NA;Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus sp. HMSC077E04;
ERR505085_1qc.fastq.out	0.000002	1	1715079	NA;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria sp. HMSC077D05;
ERR505085_1qc.fastq.out	0.000002	1	1715087	NA;Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria sp. HMSC064D07;
ERR505085_1qc.fastq.out	0.000002	1	1715088	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;Rothia sp. HMSC058E10;
ERR505085_1qc.fastq.out	0.000002	1	1715092	NA;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. HMSC070B10;
ERR505085_1qc.fastq.out	0.000002	1	1715116	NA;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. HMSC065H07;
ERR505085_1qc.fastq.out	0.000002	1	1715131	NA;Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus sp. HMSC034A07;
ERR505085_1qc.fastq.out	0.000002	1	1715153	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;Rothia sp. HMSC062F03;
ERR505085_1qc.fastq.out	0.000002	1	1715165	NA;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. HMSC057G03;
ERR505085_1qc.fastq.out	0.000002	1	1715180	NA;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. HMSC077D04;
ERR505085_1qc.fastq.out	0.000002	1	1715209	NA;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus sp. HMSC034F02;
ERR505085_1qc.fastq.out	0.000002	1	1718951	NA;Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Nocardiopsaceae;Nocardiopsis;Nocardiopsis sp. TSRI0078;
ERR505085_1qc.fastq.out	0.000002	1	1719125	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Candidatus Riesia;Candidatus Riesia sp. GBBU;
ERR505085_1qc.fastq.out	0.000002	1	1720192	NA;Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium bouchesdurhonense;
ERR505085_1qc.fastq.out	0.000002	1	1729725	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. TTU2014-096BSC;
ERR505085_1qc.fastq.out	0.000002	1	1729726	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. TTU2014-105ASC;
ERR505085_1qc.fastq.out	0.000002	1	1734407	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;NA;NA;Sphingomonadales bacterium BRH_c42;
ERR505085_1qc.fastq.out	0.000002	1	1735162	NA;Bacteria;Candidatus Peregrinibacteria;Candidatus Peribacteria;Candidatus Peribacterales;NA;Candidatus Peribacter;Candidatus Peribacter riflensis;
ERR505085_1qc.fastq.out	0.000002	1	1735583	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudovibrio;Pseudovibrio sp. W64;
ERR505085_1qc.fastq.out	0.000002	1	1735677	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium sp. Leaf203;
ERR505085_1qc.fastq.out	0.000002	1	1735679	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf208;
ERR505085_1qc.fastq.out	0.000002	1	1735683	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf17;
ERR505085_1qc.fastq.out	0.000002	1	1735691	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf226;
ERR505085_1qc.fastq.out	0.000002	1	1736222	NA;Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. Leaf49;
ERR505085_1qc.fastq.out	0.000002	1	1736223	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia sp. Leaf50;
ERR505085_1qc.fastq.out	0.000002	1	1736253	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. Leaf102;
ERR505085_1qc.fastq.out	0.000002	1	1736255	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. Leaf106;
ERR505085_1qc.fastq.out	0.000002	1	1736257	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. Leaf111;
ERR505085_1qc.fastq.out	0.000002	1	1736264	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. Leaf123;
ERR505085_1qc.fastq.out	0.000002	1	1736270	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas sp. Leaf131;
ERR505085_1qc.fastq.out	0.000002	1	1736275	NA;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas sp. Leaf148;
ERR505085_1qc.fastq.out	0.000002	1	1736281	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium sp. Leaf161;
ERR505085_1qc.fastq.out	0.000002	1	1736291	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Curtobacterium;Curtobacterium sp. Leaf183;
ERR505085_1qc.fastq.out	0.000002	1	1736299	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf198;
ERR505085_1qc.fastq.out	0.000002	1	1736301	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf231;
ERR505085_1qc.fastq.out	0.000002	1	1736309	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf257;
ERR505085_1qc.fastq.out	0.000002	1	1736322	NA;Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides sp. Leaf285;
ERR505085_1qc.fastq.out	0.000002	1	1736342	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter sp. Leaf337;
ERR505085_1qc.fastq.out	0.000002	1	1736345	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Leaf343;
ERR505085_1qc.fastq.out	0.000002	1	1736352	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. Leaf361;
ERR505085_1qc.fastq.out	0.000002	1	1736358	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Rhizobium sp. Leaf384;
ERR505085_1qc.fastq.out	0.000002	1	1736364	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. Leaf399;
ERR505085_1qc.fastq.out	0.000002	1	1736377	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium sp. Leaf436;
ERR505085_1qc.fastq.out	0.000002	1	1736379	NA;Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Marmoricola;Marmoricola sp. Leaf446;
ERR505085_1qc.fastq.out	0.000002	1	1736393	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Janibacter;Janibacter sp. Soil728;
ERR505085_1qc.fastq.out	0.000002	1	1736402	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter sp. Soil763;
ERR505085_1qc.fastq.out	0.000002	1	1736413	NA;Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides sp. Soil797;
ERR505085_1qc.fastq.out	0.000002	1	1736418	NA;Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Terrabacter;Terrabacter sp. Soil810;
ERR505085_1qc.fastq.out	0.000002	1	1736440	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Ensifer;Ensifer sp. Root127;
ERR505085_1qc.fastq.out	0.000002	1	1736460	NA;Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides sp. Root140;
ERR505085_1qc.fastq.out	0.000002	1	1736474	NA;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;Sphingopyxis sp. Root1497;
